datazone,retailer_count,total_population,simd_decile,simd_rank,simd_quintile,income_rank,health_rank,employment_rank,education_rank,access_rank,crime_rank,housing_rank,alcohol_admissions,drug_admissions,smoking_rate,urban_rural,retailers_adj,income_quintile,access_quintile,urban_rural_2cat
S01013017,17,867,7,4485,4,4124,5035,3506,5157,2139,6455,4065,25,0,0,Accessible Rural,19.607843137254903,Third,Second,Rural
S01013018,32,932,8,5227,4,5428,5879,5416,6512,538,5830,5769,7,19,0,Accessible Rural,34.33476394849785,Fourth,Most deprived,Rural
S01013019,29,949,9,6200,5,6612,6875,6812,6711,653,6516,4056,20,30,0,Other Urban,30.558482613277135,Least deprived,Most deprived,Urban
S01013020,13,472,4,2695,2,3105,2814,2393,3125,2121,2191,3111,24,134,11.76,Other Urban,27.54237288135593,Third,Second,Urban
S01013021,7,461,5,3231,3,2864,3163,3705,3074,1420,6682,4345,17,102,22.22,Other Urban,15.184381778741864,Third,Second,Urban
S01013022,8,535,5,3136,3,3061,4163,2690.5,3271,1919,4474,3395,16,0,5,Other Urban,14.953271028037385,Third,Second,Urban
S01013023,12,834,10,6560,5,6941,6396,6339.5,6842,1434,6173,6826,20,0,0,Other Urban,14.388489208633096,Least deprived,Second,Urban
S01013024,12,550,8,5539,4,5927,6528,5477,5830,1158,2599,6811.5,0,55,0,Other Urban,21.81818181818182,Least deprived,Most deprived,Urban
S01013025,55,624,7,4662,4,5861.5,5935,6142,4456,365,1257,3924,12,53,9.52,Accessible Rural,88.14102564102565,Least deprived,Most deprived,Rural
S01013026,25,993,3,2013,2,2518,1520,1915,2093,2490,1484,4485,220,141,23.53,Accessible Rural,25.17623363544814,Second,Second,Rural
S01013027,22,981,2,743,1,941,814,945,222,3436,2200,1924,80,231,35.14,Accessible Rural,22.426095820591232,Most deprived,Third,Rural
S01013028,36,475,6,3632,3,4276.5,4675,4432,2803,636,2416,5023,30,0,9.09,Accessible Rural,75.78947368421053,Fourth,Most deprived,Rural
S01013029,17,640,2,1091,1,1884.5,1066,1188,468,1463,2056,2144,57,102,19.05,Accessible Rural,26.5625,Second,Second,Rural
S01013030,12,626,2,1199,1,1362,2308,1771,387,1594,801,2331,70,108,26.09,Accessible Rural,19.169329073482427,Most deprived,Second,Rural
S01013031,8,626,2,1173,1,1646,1189,1250,820,1168,2798,1713,228,188,26.67,Accessible Rural,12.779552715654953,Second,Most deprived,Rural
S01013032,11,850,8,4905,4,4931,5235,5286.5,3768,1212,6194,4500,5,28,9.68,Accessible Rural,12.941176470588236,Fourth,Most deprived,Rural
S01013033,16,782,6,3536,3,3804,3491,3896,1919,3362,2585,4363,54,158,21.43,Accessible Rural,20.460358056265985,Third,Third,Rural
S01013034,12,647,3,1590,2,1836,1476,2159,539,4084,2090,2721,69,51,22.22,Accessible Rural,18.54714064914992,Second,Third,Rural
S01013035,15,680,3,1932,2,2293,1379,2106,866,5589,3459,1710,153,134,4.76,Accessible Rural,22.058823529411764,Second,Least deprived,Rural
S01013036,13,757,2,1168,1,1338,2000,1419,197,5764,1908,1062,53,61,5.56,Accessible Rural,17.17305151915456,Most deprived,Least deprived,Rural
S01013037,17,748,8,5030,4,4916,3437,5055,4832,2319,6349,5429.5,52,88,0,Other Urban,22.727272727272727,Fourth,Second,Urban
S01013038,24,933,5,3002,3,2563,2552,3255,2345,5136,3433,3766,78,69,16,Other Urban,25.723472668810288,Second,Fourth,Urban
S01013039,10,536,9,6191,5,6350,5963,6240.5,4866,2755,3244,6811.5,28,29,0,Other Urban,18.656716417910445,Least deprived,Second,Urban
S01013040,19,628,6,3577,3,3192,3080,3083,3748,5403,3217,3323,28,98,11.11,Other Urban,30.254777070063696,Third,Fourth,Urban
S01013041,17,552,5,3163,3,2789,2932,3328,3000,4729,1938,2764,82,106,25,Other Urban,30.797101449275363,Second,Fourth,Urban
S01013042,14,765,6,3847,3,3926,3618,3609,2913,3223,3800,4289,20,35,7.89,Other Urban,18.300653594771244,Third,Third,Urban
S01013043,17,728,2,1275,1,1080,1314,1556,725,5375,2404,1372,204,66,22.22,Other Urban,23.35164835164835,Most deprived,Fourth,Urban
S01013044,15,825,4,2596,2,2600.5,2811,2608,1352,6138,2765,3657,24,55,30.77,Other Urban,18.18181818181818,Second,Least deprived,Urban
S01013045,14,703,6,3808,3,3540,3393,3505,2886,6418,2445.5,4172,28,42,6.25,Other Urban,19.91465149359886,Third,Least deprived,Urban
S01013046,13,479,4,2320,2,2358,1966,2614,1166,6448,3192,2507,37,90,9.09,Other Urban,27.13987473903967,Second,Least deprived,Urban
S01013047,13,909,9,5704,5,5868,6044,5750,5430,1138,5786,6627,38,0,0,Other Urban,14.301430143014302,Least deprived,Most deprived,Urban
S01013048,10,740,6,4020,3,4304,4446,3219,5254,1837,2922,2860,45,0,7.14,Other Urban,13.513513513513514,Fourth,Second,Urban
S01013049,17,772,9,6154,5,6110,5303,5302,6132,4013,4021,4368,65,38,0,Other Urban,22.020725388601036,Least deprived,Third,Urban
S01013050,14,712,3,1640,2,1737.5,1398,826,3884,4677,3374,2941,103,40,25,Other Urban,19.662921348314605,Second,Fourth,Urban
S01013051,21,851,3,2014,2,1538,2418,1640,2451,5277,2706,3525.5,116,268,11.54,Other Urban,24.676850763807284,Second,Fourth,Urban
S01013052,15,723,4,2195,2,1914,1993,2174,2108,4667,3007,2632,93,72,26.92,Other Urban,20.74688796680498,Second,Fourth,Urban
S01013053,16,579,1,612,1,905,924,396,572,6763,294,1303,235,399,21.43,Other Urban,27.63385146804836,Most deprived,Least deprived,Urban
S01013054,18,638,6,3629,3,3709,3313,3272,3522,3060,3029,3794,100,77,5.88,Other Urban,28.213166144200628,Third,Third,Urban
S01013055,19,750,4,2436,2,2437,2337,2387,2081,5538,1443,3921,74,285,22.22,Other Urban,25.333333333333332,Second,Fourth,Urban
S01013056,25,1072,3,1742,2,1592,1502,1744,2323,3445,1540,2242,72,188,12.82,Other Urban,23.32089552238806,Second,Third,Urban
S01013057,19,941,1,473,1,538,789,580,254,2969,551,2623,196,352,20.93,Other Urban,20.191285866099893,Most deprived,Third,Urban
S01013058,10,668,8,5316,4,5899,5903,5043,6340,1063,2600,5867,20,96,0,Other Urban,14.97005988023952,Least deprived,Most deprived,Urban
S01013059,38,1034,8,5568,4,5620,5586,5465.5,5284,2918,1632,6342,23,0,4.17,Other Urban,36.7504835589942,Least deprived,Third,Urban
S01013060,16,530,7,4519,4,4456,4041,3878,5865,3185,1346,6711,34,65,0,Other Urban,30.18867924528302,Fourth,Third,Urban
S01013061,18,873,10,6417,5,6799,6454,5968,6824,1753,4132,6851,33,0,0,Other Urban,20.61855670103093,Least deprived,Second,Urban
S01013062,53,910,10,6288,5,6200,5302,6332,6690,2800,2776,6607,33,60,0,Other Urban,58.24175824175824,Least deprived,Third,Urban
S01013063,30,810,10,6313,5,5021,5511,6192.5,6862,5655,2702,5989,18,148,0,Other Urban,37.03703703703704,Fourth,Least deprived,Urban
S01013064,10,846,4,2228,2,2568,2021,1684,2705,2828,3680,3305,68,74,14.81,Other Urban,11.82033096926714,Second,Third,Urban
S01013065,19,849,4,2395,2,2272,2228,2295,2599,3586,3690,1841,173,115,12.5,Other Urban,22.37926972909305,Second,Third,Urban
S01013066,64,746,3,1889,2,2730,1909,1680,2667,2672,106,2960,103,585,16.13,Other Urban,85.79088471849866,Second,Second,Urban
S01013067,26,872,7,4854,4,5562,6285,6108,4459,5106,57,72,40,39,22.22,Other Urban,29.816513761467892,Fourth,Fourth,Urban
S01013068,22,713,2,895,1,991,1077,907,1029,5160,380,381.5,153,290,22.22,Other Urban,30.855539971949508,Most deprived,Fourth,Urban
S01013069,12,787,5,3062,3,3909,3620,3557,2251,6335,115,310,129,114,20,Other Urban,15.247776365946631,Third,Least deprived,Urban
S01013070,11,734,4,2255,2,2750,3553,2829,896,5279,533,301,115,88,58.33,Other Urban,14.986376021798364,Second,Fourth,Urban
S01013071,13,985,9,6197,5,6354,6617,6719.5,3787,6561,2492,218,57,27,30,Other Urban,13.197969543147208,Least deprived,Least deprived,Urban
S01013072,16,550,1,410,1,539,232,479,367,2385,3605,2247,189,414,23.08,Other Urban,29.09090909090909,Most deprived,Second,Urban
S01013073,28,1112,2,1320,1,1472,1728,2114,275,4070,941,2757,154,87,22.73,Other Urban,25.179856115107913,Second,Third,Urban
S01013074,23,775,1,186,1,150,420,475,31,3969,155,817,374,365,24.44,Other Urban,29.67741935483871,Most deprived,Third,Urban
S01013075,20,829,1,41,1,76,75,61,59,5021,971,757,278,308,23.08,Other Urban,24.125452352231605,Most deprived,Fourth,Urban
S01013076,11,732,10,6365,5,5900,6435,6821,4134,3892,4349,4717,53,50,0,Other Urban,15.027322404371583,Least deprived,Third,Urban
S01013077,14,661,1,668,1,656,842,534,974,3598,1775,1377,212,222,28,Other Urban,21.18003025718608,Most deprived,Third,Urban
S01013078,14,592,1,449,1,320,1188,655,215,2773,1068,2980,143,369,25,Other Urban,23.64864864864865,Most deprived,Second,Urban
S01013079,17,1177,7,4631,4,5452,3523,5223,3995,1959,1340,5715,76,221,13.46,Other Urban,14.443500424808835,Fourth,Second,Urban
S01013080,33,890,8,5359,4,4627,4833,4969,5958,2687,5519,5498,13,17,0,Other Urban,37.07865168539326,Fourth,Second,Urban
S01013081,24,1085,10,6570,5,6630,6565,6691,5756,1810,6414,5927,7,0,0,Other Urban,22.119815668202765,Least deprived,Second,Urban
S01013082,24,833,8,5521,4,5846,5109,5595,5607,1250,4918,5948.5,45,63,0,Other Urban,28.811524609843936,Least deprived,Most deprived,Urban
S01013083,25,1923,10,6909,5,6963,6946,6968,6079,2978,5883.5,6517.5,31,8,0,Other Urban,13.000520020800831,Least deprived,Third,Urban
S01013084,37,748,10,6825,5,6480,6140,6197,6695,4450,4938,6857,20,75,0,Other Urban,49.46524064171123,Least deprived,Fourth,Urban
S01013085,8,848,7,4555,4,3342,3494,5013,3972,5252,6439,1335,80,53,0,Other Urban,9.433962264150942,Third,Fourth,Urban
S01013086,40,1006,9,6074,5,5144,5442,5067,5614,6705,5706,3447,45,69,0,Other Urban,39.761431411530815,Fourth,Least deprived,Urban
S01013087,33,989,10,6921,5,6838,6901,6964,6732,2658,6543,6427,8,0,0,Other Urban,33.367037411526795,Least deprived,Second,Urban
S01013088,32,975,10,6643,5,6942,6819,6760,6828,1195,6537,6893,27,18,0,Other Urban,32.82051282051282,Least deprived,Most deprived,Urban
S01013089,17,776,6,4153,3,3822,4022,4417,2871,2684,4997,4895,39,111,4.55,Other Urban,21.90721649484536,Third,Second,Urban
S01013090,18,782,8,5531,4,4657,5105,4862,5301,5318,5843,1787,38,16,10,Other Urban,23.017902813299234,Fourth,Fourth,Urban
S01013091,26,694,8,4956,4,5109,6400,5519.5,4400,4291,390,484,14,69,0,Other Urban,37.46397694524495,Fourth,Fourth,Urban
S01013092,26,924,7,4214,4,3653,4095,3259,4717,4427,5114,3095,48,56,8,Other Urban,28.13852813852814,Third,Fourth,Urban
S01013093,33,554,9,5749,5,6653,6722,6788,5728,513,3073,6226.5,55,0,0,Accessible Rural,59.56678700361011,Least deprived,Most deprived,Rural
S01013094,10,641,10,6775,5,6894,6842,6663,6896,1794,5883.5,6895,12,0,0,Accessible Small Towns,15.600624024960998,Least deprived,Second,Urban
S01013095,13,896,10,6673,5,6959,6967,6890,6943,1153,6026,6948,4,0,0,Accessible Small Towns,14.508928571428571,Least deprived,Most deprived,Urban
S01013096,12,727,7,4795,4,5403,5317,4721,3521,1233,5417,4205,86,26,41.67,Accessible Small Towns,16.506189821182943,Fourth,Most deprived,Urban
S01013097,46,916,9,5882,5,5939,6706,6459,6761,593,6047,6088,9,0,0,Accessible Rural,50.21834061135371,Least deprived,Most deprived,Rural
S01013098,12,771,10,6409,5,6969,6974,6965,6958,589,6928,6886,11,18,0,Accessible Small Towns,15.56420233463035,Least deprived,Most deprived,Urban
S01013099,39,989,8,4924,4,4125,5042,4553,6113,2784,2884,4188,42,17,0,Accessible Small Towns,39.43377148634985,Third,Second,Urban
S01013100,27,715,10,6697,5,6506,6739,5736,6961,2929,6021,6954,57,26,0,Accessible Small Towns,37.76223776223776,Least deprived,Third,Urban
S01013101,28,1036,4,2445,2,2236,2586,1933,3146,5253,2445.5,2640,89,279,9.52,Accessible Small Towns,27.027027027027028,Second,Fourth,Urban
S01013102,21,634,10,6631,5,5416,6415,6511,6546,3431,6774,6337,6,0,0,Accessible Small Towns,33.123028391167196,Fourth,Third,Urban
S01013103,16,973,10,6680,5,6452,6701,6509,6724,2245,5216,6689,8,0,0,Accessible Small Towns,16.44398766700925,Least deprived,Second,Urban
S01013104,25,976,10,6794,5,6459,6078,6367,6527,3414,6696,6425,22,36,5.56,Accessible Small Towns,25.614754098360656,Least deprived,Third,Urban
S01013105,20,918,9,6148,5,5717,5976,5233,6413,2984,5568,6818,34,77,0,Accessible Small Towns,21.78649237472767,Least deprived,Third,Urban
S01013106,24,766,8,5183,4,3880,4623,4627,6399,6520,2849,3020,84,101,0,Accessible Rural,31.331592689295036,Third,Least deprived,Rural
S01013107,38,1102,8,5533,4,5167,6641,5734,6453,769,6240,6456,14,0,7.14,Accessible Rural,34.48275862068965,Fourth,Most deprived,Rural
S01013108,19,762,6,3914,3,4090,5003,3672,3487,1273,4972.5,3406,66,44,9.09,Accessible Rural,24.93438320209974,Third,Most deprived,Rural
S01013109,54,1169,6,3973,3,4746,5607,3802,5515,337,3639,3960,12,13,7.41,Accessible Rural,46.193327630453375,Fourth,Most deprived,Rural
S01013110,26,701,7,4768,4,5395,6395,5384,5663,196,6000,4219,29,0,0,Accessible Rural,37.089871611982886,Fourth,Most deprived,Rural
S01013111,22,409,7,4595,4,4948,4604,5075,6222,622,2225,6309,89,45,0,Remote Rural,53.78973105134474,Fourth,Most deprived,Rural
S01013112,13,607,7,4357,4,3259,4595,3640,5320,6259,1914,5439,6,0,0,Accessible Small Towns,21.4168039538715,Third,Least deprived,Urban
S01013113,20,832,5,3395,3,2763,3945,2910,3463,5691,2390,3637,32,22,12.9,Accessible Small Towns,24.03846153846154,Second,Least deprived,Urban
S01013114,36,870,7,4422,4,5333.5,5959,4966,5681,429,1176,3931,12,18,0,Accessible Small Towns,41.37931034482759,Fourth,Most deprived,Urban
S01013115,25,630,7,4312,4,3280,4169,3934,4664,6513,2449,2551,45,0,12.5,Accessible Small Towns,39.68253968253968,Third,Least deprived,Urban
S01013116,30,801,10,6499,5,6092,6046,6311,6682,3252,3326,6787,8,25,28.57,Accessible Small Towns,37.453183520599254,Least deprived,Third,Urban
S01013117,22,611,7,4770,4,3966,4256,3993,4442,5738,5435,2570,79,0,13.64,Remote Rural,36.00654664484452,Third,Least deprived,Rural
S01013118,33,498,7,4842,4,6366,6791,6504,6102,17,4274,4937,7,0,0,Remote Rural,66.26506024096386,Least deprived,Most deprived,Rural
S01013119,34,729,5,3222,3,3977,5746,3757,3686,83,6044,3994,17,0,27.27,Remote Rural,46.63923182441701,Third,Most deprived,Rural
S01013120,50,1052,6,4084,3,4208,5322,4755,4587,348,5358,4813,40,16,7.69,Remote Rural,47.52851711026616,Fourth,Most deprived,Rural
S01013121,22,392,4,2714,2,3530,5501,3390,2837,82,4059,2511,0,33,0,Remote Rural,56.12244897959184,Third,Most deprived,Rural
S01013122,24,311,2,704,1,628,1875,338,1905,4625,366,1537,189,130,0,Large Urban,77.17041800643088,Most deprived,Fourth,Urban
S01013123,22,692,2,1218,1,1273,1337,1056,2048,3344,337,2023,208,201,28.57,Large Urban,31.791907514450862,Most deprived,Third,Urban
S01013124,15,685,4,2383,2,2081,1948,2175,3644,3297,3988,3243,143,45,0,Large Urban,21.897810218978105,Second,Third,Urban
S01013125,25,764,4,2598,2,2112,1812,3378,2650,3936,2903,2473,85,41,33.33,Large Urban,32.72251308900523,Second,Third,Urban
S01013126,14,784,1,360,1,402,363,503,441,1200,2273,1180,311,168,24.14,Large Urban,17.857142857142858,Most deprived,Most deprived,Urban
S01013127,14,841,1,454,1,459,671,832,277,1278,946,1105,283,213,28.57,Large Urban,16.646848989298455,Most deprived,Most deprived,Urban
S01013128,30,585,1,607,1,949.5,718,679,424,2290,581,464,268,38,5.56,Large Urban,51.28205128205128,Most deprived,Second,Urban
S01013129,70,1096,2,985,1,1148,758,1071,2160,2393,156,2034,288,178,15.56,Large Urban,63.868613138686136,Most deprived,Second,Urban
S01013130,12,615,1,269,1,99,597,387,827,4294,389,863,308,144,35.71,Large Urban,19.51219512195122,Most deprived,Fourth,Urban
S01013131,10,633,3,2002,2,1875.5,2618,1801,2432,2571,2213,1313,165,0,7.14,Large Urban,15.79778830963665,Second,Second,Urban
S01013132,13,536,2,815,1,683,705,1000,877,4088,2071,712,185,83,0,Large Urban,24.253731343283583,Most deprived,Third,Urban
S01013133,27,1068,2,906,1,1095,637,666,1603,4326,1264,2321,259,314,9.68,Large Urban,25.280898876404493,Most deprived,Fourth,Urban
S01013134,21,821,4,2522,2,1927,2371,2775,3347,3881,2177,3271,109,57,25,Large Urban,25.578562728380025,Second,Third,Urban
S01013135,17,782,1,60,1,78,105,55,438,2708,287,675,435,174,32.43,Large Urban,21.73913043478261,Most deprived,Second,Urban
S01013136,28,883,3,2091,2,2275,1737,2300,1809,2441,2996,1567,194,73,10.34,Large Urban,31.710079275198183,Second,Second,Urban
S01013137,16,708,3,1911,2,1851,1861,2158,1628,1597,5125,2455,30,65,0,Large Urban,22.598870056497177,Second,Second,Urban
S01013138,12,692,1,58,1,70,121,120,37,4045,769,1582,248,244,22.86,Large Urban,17.341040462427745,Most deprived,Third,Urban
S01013139,19,899,1,330,1,234,617,258,598,4681,1608,1156,144,398,28.57,Large Urban,21.13459399332592,Most deprived,Fourth,Urban
S01013140,17,775,1,602,1,466,638,492,1318,4493,1414,1620,149,181,26.32,Large Urban,21.93548387096774,Most deprived,Fourth,Urban
S01013141,25,931,2,1193,1,967,777,1285,1502,4451,2771,1771,158,143,5.26,Large Urban,26.852846401718583,Most deprived,Fourth,Urban
S01013142,17,812,1,669,1,639,518,529,1169,4249,2928,1952,205,311,18.75,Large Urban,20.935960591133004,Most deprived,Fourth,Urban
S01013143,20,788,4,2250,2,2009,1998,2074,3103,3461,3337,1800,71,74,0,Large Urban,25.380710659898476,Second,Third,Urban
S01013144,28,873,3,2065,2,2181,1764,1890,2291,2457,3635,2344,101,112,29.17,Large Urban,32.07331042382589,Second,Second,Urban
S01013145,18,721,3,1804,2,1577,1357,2343,1532,2443,4120,2467.5,122,57,16.67,Large Urban,24.96532593619972,Second,Second,Urban
S01013146,8,463,4,2574,2,2303,2365,2984,2317,2234,5373,3376.5,65,0,28.57,Large Urban,17.278617710583156,Second,Second,Urban
S01013147,15,690,5,3236,3,2532,3100,3398.5,4205,3469,2326,3007,38,194,0,Large Urban,21.73913043478261,Second,Third,Urban
S01013148,23,745,6,3575,3,3512,3785,3524,3670,1940,3360,3255.5,69,0,8.33,Large Urban,30.87248322147651,Third,Second,Urban
S01013149,25,807,5,3111,3,3233,2987,3699,2743,1557,3980,1483,69,17,17.86,Large Urban,30.97893432465923,Third,Second,Urban
S01013150,24,789,4,2458,2,2295.5,2643,2637.5,2343,1933,4851,3299,135,43,10.53,Large Urban,30.418250950570343,Second,Second,Urban
S01013151,30,554,6,4100,3,4835,3274,4135,4277,1970,1604,4618,33,89,0,Large Urban,54.151624548736464,Fourth,Second,Urban
S01013152,35,922,4,2778,2,2975,2872,3406,2631,858,4133,3376.5,90,33,18.18,Large Urban,37.960954446854664,Third,Most deprived,Urban
S01013153,14,865,2,820,1,702,1322,1151,944,752,2670,1227,141,51,22.58,Large Urban,16.184971098265894,Most deprived,Most deprived,Urban
S01013154,18,909,3,1449,2,1403,1483,1757,2080,956,2546,2041,253,81,19.05,Large Urban,19.8019801980198,Second,Most deprived,Urban
S01013155,15,859,2,770,1,678,1029,1020,994,807,3412,765,208,326,25.71,Large Urban,17.462165308498253,Most deprived,Most deprived,Urban
S01013156,16,748,1,515,1,484,373,862,698,951,3174,927,181,152,25,Large Urban,21.3903743315508,Most deprived,Most deprived,Urban
S01013157,15,944,2,711,1,638,741,738,1655,930,2671,1734,121,81,40,Large Urban,15.889830508474576,Most deprived,Most deprived,Urban
S01013158,22,626,7,4442,4,4766,4688,5077,4466,737,2850,6494,25,30,8.33,Large Urban,35.14376996805112,Fourth,Most deprived,Urban
S01013159,18,616,7,4791,4,5506.5,4713,4366,5216,905,6506,3289,85,59,0,Large Urban,29.22077922077922,Fourth,Most deprived,Urban
S01013160,11,696,8,5556,4,6395.5,5742,5474,5068,886,6310,5963,26,24,0,Large Urban,15.804597701149428,Least deprived,Most deprived,Urban
S01013161,24,1009,3,1998,2,1773,2778,2061,2629,1284,2978,1667,94,82,21.62,Large Urban,23.785926660059463,Second,Most deprived,Urban
S01013162,20,788,2,1350,1,1435,1402,1244,2304,889,4600,1295,156,22,15.79,Large Urban,25.380710659898476,Second,Most deprived,Urban
S01013163,11,655,7,4457,4,4927,5794,4698,4026,641,4974,2724,26,0,23.08,Large Urban,16.793893129770993,Fourth,Most deprived,Urban
S01013164,27,1009,3,1656,2,1900,1955,1089,3072,2249,1511,3106,205,231,20.83,Large Urban,26.7591674925669,Second,Second,Urban
S01013165,28,842,5,2905,3,2668,1865,3020,3256,4286,3175,3522,166,138,16.67,Large Urban,33.2541567695962,Second,Fourth,Urban
S01013166,23,634,1,112,1,118,151,65,591,6308,246,1399,419,312,31.82,Large Urban,36.27760252365931,Most deprived,Least deprived,Urban
S01013167,16,646,1,238,1,253,469,77,1212,5038,531,701,260,264,27.78,Large Urban,24.76780185758514,Most deprived,Fourth,Urban
S01013168,14,948,2,1227,1,1248,1196,1135,1002,2754,4028,2244,264,184,32.26,Large Urban,14.767932489451477,Most deprived,Second,Urban
S01013169,20,873,2,904,1,1013,888,793,1099,2772,2236,1772,372,117,21.74,Large Urban,22.909507445589917,Most deprived,Second,Urban
S01013170,9,525,1,503,1,588,932,623,214,1962,1857,1132,136,446,26.32,Large Urban,17.142857142857142,Most deprived,Second,Urban
S01013171,11,611,5,3488,3,3690,3775,3520,3998,1044,3694,3991,69,94,7.14,Large Urban,18.00327332242226,Third,Most deprived,Urban
S01013172,17,686,5,3184,3,3070,2702,2855,3704,2934,5059,2692,71,119,11.11,Large Urban,24.78134110787172,Third,Third,Urban
S01013173,21,768,6,4016,3,3979,3964,3681,3455,2732,4276,3449,99,96,4.17,Large Urban,27.34375,Third,Second,Urban
S01013174,18,758,10,6352,5,6598,5877,6268,5700,1806,6626,6246,14,0,5.26,Large Urban,23.7467018469657,Least deprived,Second,Urban
